posting_id,label_group,Precision@1,Recall@1,Precision@3,Recall@3,Precision@5,Recall@5,Precision@10,Recall@10,AP
train_4006414333,3959500962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2898775248,378954357,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_964016907,988006312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1387018466,116592215,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_4122222442,3869963061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3167489686,1350175811,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0
train_1042174092,3037529954,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1
train_3150618432,410699040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2846721052,218526726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_513664170,2278982980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2171725112,1256302275,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_1691787000,1332051433,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8333,0.8333
train_1859918695,2412428182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2523995871,1966793730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2559532669,4183994583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3312462850,708181648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_906348618,3850640096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1305582383,1914813732,1.0,1.0,1.0,1.0,0.6,0.75,0.3,0.75,0.75
train_118271408,2516653445,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_4206743389,3627744656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1869264393,2155307098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2770553587,758487876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1163576024,3793731481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1913983090,1915584038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1408954999,73153907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_802453801,2964440663,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1667,0.1667
train_1820535872,854939166,1.0,1.0,1.0,1.0,0.6,1.0,0.3,1.0,1.0
train_2118217085,73579052,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,0.95
train_3979498769,1114941477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3400014984,3525263032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3811473423,397889954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2648609819,821583868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4
train_426226685,3298283269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_881126378,4271585410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_884756831,3360568994,1.0,1.0,1.0,1.0,0.8,0.8,0.4,0.8,0.8
train_2212318809,4185663983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1894259571,923083431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_920943143,3505999501,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2272350134,2867442808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1426391373,3283659902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_461752132,238689611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2999875224,1045293852,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.375,0.375
train_1896655048,1373041494,0.0,0.0,0.3333,1.0,0.2,1.0,0.1,1.0,0.5
train_102546490,3517414451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4184037897,994676122,1.0,1.0,1.0,1.0,0.8,0.8,0.4,0.4,0.08
train_1576071293,2000035616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1696804962,1014266988,1.0,1.0,0.6667,0.6667,0.4,0.5,0.2,0.5,0.5
train_474492328,2999553837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_578151559,2967714019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1025931882,674173360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2781541373,3341664441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3025597522,2076196500,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_867883750,2334340337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_95327516,1480113982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3112943472,3891255220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_739988306,2473883470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_588233376,3813608589,0.0,0.0,0.6667,0.6667,0.8,0.8,0.6,0.6667,0.4897
train_1871235266,2518689634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3939547627,1815501716,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_3008115222,659856182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2841386356,1154383744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4062202345,2916313489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1694463085,921303212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_921352661,3488100228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1409677330,526865530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1285587936,1634116911,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2310624490,1960975541,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2382200595,1796528789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1777028486,2992828829,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.3333,0.3333
train_3739820419,2342771184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2143180994,2047392365,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.4286,0.4286
train_2527657095,1921753762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2343196131,4287380318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3285349337,3436957620,1.0,1.0,1.0,1.0,0.6,0.75,0.3,0.75,0.75
train_4035617916,2007828679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3086931669,343430296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_360761066,3991519087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1843031634,1664573953,1.0,1.0,1.0,1.0,0.8,0.8,0.4,0.4,0.2353
train_2752758778,1342885102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2653358242,3214631913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3014327143,3524864138,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.4286,0.4286
train_1072645845,3524864138,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.4286,0.4286
train_572091964,1567080949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2531133618,434440828,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.2,0.6667,0.4074
train_2163758998,2877017268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2009220381,2675366031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_957631616,3446099980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3927974289,3772772714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3369060938,3937006167,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2087783702,1796693466,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_749970552,3641991970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3571348173,834066355,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.625,0.625
train_3731105045,1779307795,1.0,1.0,1.0,1.0,0.6,0.6,0.4,0.8,0.7143
train_1157521823,1779307795,1.0,1.0,1.0,1.0,0.6,0.6,0.4,0.8,0.7143
train_1674890346,984209520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2909881691,2632542736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1119272053,205060988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3933093948,1662373776,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_1152628663,4094795400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2839644821,1993807088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3769920894,1852807106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2698636066,3460499189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2537361362,3352865170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1623950308,2116116271,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3323457641,2204164265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3971466276,2183454261,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_2948592561,112997688,0.0,0.0,0.3333,1.0,0.2,1.0,0.1,1.0,0.5
train_3613829789,1619295470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3348271056,1668458243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1603847192,376108427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3763177524,2920994394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2022015595,2897940671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_655743445,137876122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2809064162,1170845166,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2831142988,1431939936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3045405227,4094364070,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_648709333,4196173612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2768994033,2625952212,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5556,0.5556
train_296551336,2625952212,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5556,0.5556
train_4255409553,1045307739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1066425671,1405550767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_256896043,3240547545,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.6,0.6
train_274530042,1333574565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_365908796,2175782653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3976230915,3318116205,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_730487603,1087160369,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
train_3163022380,2641446047,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_2524415309,2641446047,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_531689340,2685099437,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5556,0.5556
train_3038027723,3924467683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1700061467,615484027,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,0.8333
train_1998114593,2214693484,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1173798403,1029915586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_676167874,1641496660,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_2670580531,2015063114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3443100069,1879141856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_592369427,2392499933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1158207395,3793138768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3541382487,2091479370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3876401311,477798305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2909784638,2864249892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1501419571,971745133,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.2,0.2
train_3687966754,1182222496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333
train_2895116276,1117850194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2416870749,2237459002,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_705512967,1179256027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3272798449,3327512139,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,0.8333
train_2343153579,3718895059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2526779027,2434518358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2474767634,1954967078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2535681490,2973560719,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0
train_2373862435,3114991641,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_1733601001,3785697100,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1429,0.1429
train_2721604133,3326267479,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2174
train_2152672329,3326267479,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2174
train_1389161689,1862772245,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0
train_1520989397,792499304,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_4233918426,3680142869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_667320315,927285629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4221325765,1128407589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4207368713,3361632985,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1,0.0769
train_4020360311,1612814766,0.0,0.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.1667
train_628517053,1543753284,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3469478512,52104235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3468435425,2905279378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2222807806,3199187864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_194434331,359468572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1190645964,2125715228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1523148021,610137613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1480665000,4114528568,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1460884664,2507341676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_860431876,1559783574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2406723712,3722454208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2869812413,3734383170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1497950549,2382643618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3198923992,2289331291,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_762265191,1332028907,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1277022694,66057972,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_956317790,3513398405,1.0,1.0,1.0,1.0,0.6,0.75,0.3,0.75,0.75
train_3179426701,2612181584,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.4,0.4
train_1766263863,2473560585,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.2,0.2
train_3204397086,1142038310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2120597446,2819310070,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_2800674724,3222025900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_449942799,4107119659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1919076735,3595152414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2356388016,1268201436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2808879174,2055747827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2330271012,3061893831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2669167783,629514344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3383767615,2842683453,0.0,0.0,0.3333,0.3333,0.2,0.2,0.1,0.1,0.0303
train_3537456892,3676422000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1263165270,355303141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3666839723,3205250015,1.0,1.0,1.0,1.0,0.6,1.0,0.3,1.0,1.0
train_1920173189,59413042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2508338935,215542278,1.0,1.0,1.0,1.0,0.6,1.0,0.3,1.0,1.0
train_2096420989,1013017519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4269093928,328519426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_70946930,3974991115,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3527655215,2695556868,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_3450455154,2825850534,1.0,1.0,1.0,1.0,0.6,0.75,0.3,0.75,0.75
train_1010868925,994676122,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.12
train_2539032520,340397853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1219913591,680599196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1026563224,424698714,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_231144319,2810672942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_727453478,3862231134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3245791192,2636857942,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_4282832671,3024571735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_972582442,3212656814,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0
train_643554703,4113854134,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_650774259,3877962737,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_768921851,1290445315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_698863428,2501855061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2592728479,506635365,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
train_3183710271,3971389399,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2578052633,3079715991,0.0,0.0,0.0,0.0,0.2,0.3333,0.1,0.3333,0.0833
train_3880043277,3679498916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1045170109,98248312,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.2,0.2
train_975301531,961933415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2354107204,452508504,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.1765
train_2762029384,2600886714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3384807455,1166650192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2487658275,3524864138,0.0,0.0,0.3333,0.3333,0.4,0.4,0.2,0.2857,0.119
train_164865832,1466165419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3792180886,1043565100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4015684144,1354996102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1569111250,1902423817,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0
train_2530235951,3375312423,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.2,0.2
train_496484454,1040329336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2415058924,2164121305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_685198319,682258630,1.0,1.0,0.6667,0.6667,0.4,0.4,0.3,0.6,0.5
train_2969481517,2557300142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1085922914,1119404634,1.0,1.0,1.0,1.0,0.8,0.8,0.4,0.8,0.8
train_3616034922,1933278346,1.0,1.0,0.6667,0.6667,0.6,0.75,0.3,0.75,0.65
train_987497013,596811522,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.1,0.0167
train_2267612514,1019858566,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.75,0.75
train_1724980450,4099288690,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,0.8333
train_1817199743,992076965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2559223031,1325887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2930293647,798247050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_57281679,4062511403,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3041799771,820826283,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_78020174,1794962291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3106713135,2133235145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_412517526,176983345,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3849453327,384418268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1966542081,801041361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1961552292,4277487223,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.2,0.1053
train_3498057311,359918838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_762108319,225949195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_123319446,1394067435,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_128455886,2285573787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2604212747,1935008847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3935007366,2522652442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1512328383,3142241795,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2675473306,2849400526,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_3741926471,1332051433,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8333,0.8333
train_3371902733,1332051433,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8333,0.8333
train_3932348722,2632567471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1480884871,2160494726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3958108181,1166175991,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8571,0.8571
train_831012216,3001408302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4204187863,1010522046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1334289722,4046397346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_505531890,1878835541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3074331626,4041187733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1746378396,800726839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4052401411,3233700744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2595608300,100304050,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_3951809717,296475017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_916038872,2218854269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2121405728,3797937447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4015574543,3139972284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_318615224,3169256514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2443350857,1865503367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_981445195,4000267419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2324120448,3590683915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3732415252,2672117886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3761611877,721918808,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_759924035,1681362556,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_184994396,4106103946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2094638534,1283091480,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1211751940,3001123709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2699999732,2539384016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2734674505,2622454260,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3048878084,2258840093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1197007619,584321400,1.0,1.0,1.0,1.0,0.6,1.0,0.3,1.0,1.0
train_2761157068,1435072110,1.0,1.0,0.6667,0.6667,0.4,0.5,0.2,0.5,0.5
