row_id,image,image_path,crop_path,true_label,x1,y1,x2,y2,yolo_label,yolo_class_id,yolo_conf,det_score,used_fallback_full_image,num_detections
81,92663396fece46e61775aee33c00e338.jpg,E:\study\DoAnPython\project\data\raw\train_images\92663396fece46e61775aee33c00e338.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000081_92663396fece46e61775aee33c00e338.jpg,3836154484,150,8,522,419,person,0,0.9145966172218323,0.3242874721290337,False,13
82,952d81e4d2939ee32609bf1527e9b14e.jpg,E:\study\DoAnPython\project\data\raw\train_images\952d81e4d2939ee32609bf1527e9b14e.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000082_952d81e4d2939ee32609bf1527e9b14e.jpg,148858827,144,361,497,587,bowl,45,0.7756496071815491,0.283484909161521,False,3
83,c6b580c7f72c2a76280ef6b56ce73d9a.jpg,E:\study\DoAnPython\project\data\raw\train_images\c6b580c7f72c2a76280ef6b56ce73d9a.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000083_c6b580c7f72c2a76280ef6b56ce73d9a.jpg,2602613399,0,0,450,450,full_image,-1,0.0,0.0,True,0
84,1cc9ae4f45598e44e901a4fd2a9646b1.jpg,E:\study\DoAnPython\project\data\raw\train_images\1cc9ae4f45598e44e901a4fd2a9646b1.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000084_1cc9ae4f45598e44e901a4fd2a9646b1.jpg,155267355,122,0,640,530,refrigerator,72,0.4901934564113617,0.3745102430860299,False,2
85,e26f9abfed242e3155481d20db9d7fcf.jpg,E:\study\DoAnPython\project\data\raw\train_images\e26f9abfed242e3155481d20db9d7fcf.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000085_e26f9abfed242e3155481d20db9d7fcf.jpg,3299506042,320,249,519,472,book,73,0.7915902137756348,0.2879314986901541,False,6
86,e6bf4f0ca1b18872023fe2cb65670f75.jpg,E:\study\DoAnPython\project\data\raw\train_images\e6bf4f0ca1b18872023fe2cb65670f75.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000086_e6bf4f0ca1b18872023fe2cb65670f75.jpg,3156637582,100,117,435,428,cup,41,0.5326817631721497,0.24952666978957436,False,2
87,c2e99d0d619d8e54874fa8d305555699.jpg,E:\study\DoAnPython\project\data\raw\train_images\c2e99d0d619d8e54874fa8d305555699.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000087_c2e99d0d619d8e54874fa8d305555699.jpg,3629753575,0,0,591,591,full_image,-1,0.0,0.0,True,0
88,6002e9baa8a5ab2f2f6d5b6667a1e2bc.jpg,E:\study\DoAnPython\project\data\raw\train_images\6002e9baa8a5ab2f2f6d5b6667a1e2bc.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000088_6002e9baa8a5ab2f2f6d5b6667a1e2bc.jpg,2448739506,114,0,540,530,person,0,0.8924437761306763,0.626047629260368,False,5
89,fc05c6426701a5e052259c06b7bf21a2.jpg,E:\study\DoAnPython\project\data\raw\train_images\fc05c6426701a5e052259c06b7bf21a2.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000089_fc05c6426701a5e052259c06b7bf21a2.jpg,2690668631,109,115,640,472,cell phone,67,0.2842332422733307,0.1815743846777775,False,1
90,23770db24ede6e15a5faf79ce7fab8dc.jpg,E:\study\DoAnPython\project\data\raw\train_images\23770db24ede6e15a5faf79ce7fab8dc.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000090_23770db24ede6e15a5faf79ce7fab8dc.jpg,3213182368,351,104,615,633,cell phone,67,0.8974478244781494,0.4455736179606101,False,5
91,6a19e31b6c81623565bc0e4afb84dc3c.jpg,E:\study\DoAnPython\project\data\raw\train_images\6a19e31b6c81623565bc0e4afb84dc3c.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000091_6a19e31b6c81623565bc0e4afb84dc3c.jpg,29498519,0,59,300,291,cake,55,0.6629699468612671,0.554046170159271,False,1
92,73cc8b5883961d0bd0393695f01fd13a.jpg,E:\study\DoAnPython\project\data\raw\train_images\73cc8b5883961d0bd0393695f01fd13a.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000092_73cc8b5883961d0bd0393695f01fd13a.jpg,2882575498,470,248,609,522,refrigerator,72,0.9140250086784363,0.20681393842994308,False,1
93,ddaf6e32180e0d350e62025c96e7941f.jpg,E:\study\DoAnPython\project\data\raw\train_images\ddaf6e32180e0d350e62025c96e7941f.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000093_ddaf6e32180e0d350e62025c96e7941f.jpg,358422381,56,78,560,597,cake,55,0.6677875518798828,0.4950554089131458,False,2
94,9778ef3e89478449a5cc79752383e785.jpg,E:\study\DoAnPython\project\data\raw\train_images\9778ef3e89478449a5cc79752383e785.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000094_9778ef3e89478449a5cc79752383e785.jpg,738918951,220,124,413,600,bottle,39,0.8306754231452942,0.3650808370007749,False,2
95,944d84de2ceeaccc403a2b453faf0411.jpg,E:\study\DoAnPython\project\data\raw\train_images\944d84de2ceeaccc403a2b453faf0411.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000095_944d84de2ceeaccc403a2b453faf0411.jpg,3729087049,0,518,1020,1024,person,0,0.6993721723556519,0.46748216095340095,False,12
96,ecc1f1ba8ff12f97a184647ac5f5bef3.jpg,E:\study\DoAnPython\project\data\raw\train_images\ecc1f1ba8ff12f97a184647ac5f5bef3.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000096_ecc1f1ba8ff12f97a184647ac5f5bef3.jpg,4028583908,520,313,683,682,bottle,39,0.5884711742401123,0.13078585358334982,False,17
97,69e3b6c3343e13200d57db2d32fa728d.jpg,E:\study\DoAnPython\project\data\raw\train_images\69e3b6c3343e13200d57db2d32fa728d.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000097_69e3b6c3343e13200d57db2d32fa728d.jpg,4061204363,658,506,1005,718,person,0,0.4155542850494385,0.10262700729141515,False,7
98,8add2b24ab2b1ce1fd13f4f5c94c25c6.jpg,E:\study\DoAnPython\project\data\raw\train_images\8add2b24ab2b1ce1fd13f4f5c94c25c6.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000098_8add2b24ab2b1ce1fd13f4f5c94c25c6.jpg,620695276,180,171,700,700,refrigerator,72,0.27378880977630615,0.19399735093917736,False,11
99,8f3652de5685900cf8d481c2a19974aa.jpg,E:\study\DoAnPython\project\data\raw\train_images\8f3652de5685900cf8d481c2a19974aa.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000099_8f3652de5685900cf8d481c2a19974aa.jpg,2434518358,219,124,714,748,bottle,39,0.5503562688827515,0.29497879149576867,False,5
100,49ff53822800b4c76eb3601c4a525351.jpg,E:\study\DoAnPython\project\data\raw\train_images\49ff53822800b4c76eb3601c4a525351.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000100_49ff53822800b4c76eb3601c4a525351.jpg,844992190,0,152,930,835,cake,55,0.5792270302772522,0.47425887174762676,False,3
101,01a62eeda1f0bfc46023c15de0ea0a00.jpg,E:\study\DoAnPython\project\data\raw\train_images\01a62eeda1f0bfc46023c15de0ea0a00.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000101_01a62eeda1f0bfc46023c15de0ea0a00.jpg,2437797923,207,22,417,530,bottle,39,0.8595160245895386,0.40848210829060266,False,2
102,f11dea00d5d225e59b0b6ea78482bc8c.jpg,E:\study\DoAnPython\project\data\raw\train_images\f11dea00d5d225e59b0b6ea78482bc8c.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000102_f11dea00d5d225e59b0b6ea78482bc8c.jpg,1288241822,55,174,832,773,bowl,45,0.7939525246620178,0.5839964494556512,False,8
103,f1955ecdf8de4cdfd6ecee20d747febb.jpg,E:\study\DoAnPython\project\data\raw\train_images\f1955ecdf8de4cdfd6ecee20d747febb.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000103_f1955ecdf8de4cdfd6ecee20d747febb.jpg,220504063,44,0,291,604,vase,75,0.6410263776779175,0.33565907936324607,False,6
104,7c930ea88183f11950f0dcd0fedfcfc9.jpg,E:\study\DoAnPython\project\data\raw\train_images\7c930ea88183f11950f0dcd0fedfcfc9.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000104_7c930ea88183f11950f0dcd0fedfcfc9.jpg,418991059,0,100,1000,895,dining table,60,0.8473030924797058,0.7152959605173973,False,16
105,5d363f396ce7fe971a4232421f48afcd.jpg,E:\study\DoAnPython\project\data\raw\train_images\5d363f396ce7fe971a4232421f48afcd.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000105_5d363f396ce7fe971a4232421f48afcd.jpg,95083723,162,165,379,525,tie,27,0.9303779602050781,0.3766610406398847,False,4
106,834838bdbbe05fdf32e54ddf09d4cfea.jpg,E:\study\DoAnPython\project\data\raw\train_images\834838bdbbe05fdf32e54ddf09d4cfea.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000106_834838bdbbe05fdf32e54ddf09d4cfea.jpg,684175621,163,318,249,432,hot dog,52,0.5535621047019958,0.09821931934633295,False,10
107,ac4ac99bf32f3c9b73d069a594dbef0c.jpg,E:\study\DoAnPython\project\data\raw\train_images\ac4ac99bf32f3c9b73d069a594dbef0c.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000107_ac4ac99bf32f3c9b73d069a594dbef0c.jpg,3000792516,612,190,890,924,bottle,39,0.9294546246528625,0.3801828704446644,False,4
108,bdeb682de7f8228a289c4b1029aea28a.jpg,E:\study\DoAnPython\project\data\raw\train_images\bdeb682de7f8228a289c4b1029aea28a.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000108_bdeb682de7f8228a289c4b1029aea28a.jpg,2219641343,528,94,827,870,snowboard,31,0.6626131534576416,0.28897896339645013,False,10
109,8bbb141356a7d3f861728500efb12d31.jpg,E:\study\DoAnPython\project\data\raw\train_images\8bbb141356a7d3f861728500efb12d31.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000109_8bbb141356a7d3f861728500efb12d31.jpg,1268201436,405,192,545,523,book,73,0.3151410222053528,0.061481697051860226,False,1
110,7b9a93a5bd54e2d0d02775362d2d2a5e.jpg,E:\study\DoAnPython\project\data\raw\train_images\7b9a93a5bd54e2d0d02775362d2d2a5e.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000110_7b9a93a5bd54e2d0d02775362d2d2a5e.jpg,2033752485,0,0,600,600,full_image,-1,0.0,0.0,True,0
111,bc3ad54d6a7aa7d95149afd57cb4dbe9.jpg,E:\study\DoAnPython\project\data\raw\train_images\bc3ad54d6a7aa7d95149afd57cb4dbe9.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000111_bc3ad54d6a7aa7d95149afd57cb4dbe9.jpg,1729454608,266,243,521,773,cup,41,0.4365723133087158,0.19363849891978488,False,4
112,ed409122db48ab56e962fa6286ef9524.jpg,E:\study\DoAnPython\project\data\raw\train_images\ed409122db48ab56e962fa6286ef9524.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000112_ed409122db48ab56e962fa6286ef9524.jpg,622058097,0,506,532,1024,refrigerator,72,0.26174092292785645,0.12715896695265416,False,6
113,6235b6e26a6b08e12fd5f2db8c7129f0.jpg,E:\study\DoAnPython\project\data\raw\train_images\6235b6e26a6b08e12fd5f2db8c7129f0.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000113_6235b6e26a6b08e12fd5f2db8c7129f0.jpg,718843702,125,120,282,249,cell phone,67,0.648204505443573,0.2701552548703002,False,2
114,8455b1e280101f5d5ab4556cea5e927c.jpg,E:\study\DoAnPython\project\data\raw\train_images\8455b1e280101f5d5ab4556cea5e927c.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000114_8455b1e280101f5d5ab4556cea5e927c.jpg,2128654399,393,133,942,524,microwave,68,0.4398232400417328,0.18462496270153259,False,6
115,40ce7535ef87d8df1eedf006eaf32bb2.jpg,E:\study\DoAnPython\project\data\raw\train_images\40ce7535ef87d8df1eedf006eaf32bb2.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000115_40ce7535ef87d8df1eedf006eaf32bb2.jpg,1781398404,556,93,706,644,vase,75,0.8343278169631958,0.2789466848324924,False,4
116,9f9c4c4167c3a1940ad22939859eb379.jpg,E:\study\DoAnPython\project\data\raw\train_images\9f9c4c4167c3a1940ad22939859eb379.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000116_9f9c4c4167c3a1940ad22939859eb379.jpg,2321446316,341,265,517,538,knife,43,0.6379386186599731,0.2030397660321814,False,4
117,09c9182adf0564cd218a54ea9094bc8c.jpg,E:\study\DoAnPython\project\data\raw\train_images\09c9182adf0564cd218a54ea9094bc8c.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000117_09c9182adf0564cd218a54ea9094bc8c.jpg,3166170968,153,130,332,628,refrigerator,72,0.6195854544639587,0.26890598166642954,False,4
118,f2ff182901ce72e3afdb6b23de41b70b.jpg,E:\study\DoAnPython\project\data\raw\train_images\f2ff182901ce72e3afdb6b23de41b70b.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000118_f2ff182901ce72e3afdb6b23de41b70b.jpg,499748380,168,30,466,611,stop sign,11,0.43956267833709717,0.26490475909429057,False,1
119,aeada39c61acb004ad29b0cd5549dcc2.jpg,E:\study\DoAnPython\project\data\raw\train_images\aeada39c61acb004ad29b0cd5549dcc2.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000119_aeada39c61acb004ad29b0cd5549dcc2.jpg,2687850690,409,99,788,526,suitcase,28,0.7230620384216309,0.337391693219732,False,6
120,bb77d7919f22caeee99537f355e3d70f.jpg,E:\study\DoAnPython\project\data\raw\train_images\bb77d7919f22caeee99537f355e3d70f.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000120_bb77d7919f22caeee99537f355e3d70f.jpg,3177197131,298,0,640,500,book,73,0.4030502438545227,0.2454019628716612,False,3
121,0a3ad318f168872362dbeeace46ac82d.jpg,E:\study\DoAnPython\project\data\raw\train_images\0a3ad318f168872362dbeeace46ac82d.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000121_0a3ad318f168872362dbeeace46ac82d.jpg,2722794324,397,30,634,598,person,0,0.8680741786956787,0.46245115987668056,False,10
122,02e540982004af83f88840c15c644da5.jpg,E:\study\DoAnPython\project\data\raw\train_images\02e540982004af83f88840c15c644da5.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000122_02e540982004af83f88840c15c644da5.jpg,1567080949,476,202,731,905,bottle,39,0.8949266076087952,0.3850182452087859,False,5
123,167da5ff5663a60907a0a0a1d48afc92.jpg,E:\study\DoAnPython\project\data\raw\train_images\167da5ff5663a60907a0a0a1d48afc92.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000123_167da5ff5663a60907a0a0a1d48afc92.jpg,1424073930,0,0,640,640,full_image,-1,0.0,0.0,True,0
124,a92eb87ef7f7052f48360b93717bebfd.jpg,E:\study\DoAnPython\project\data\raw\train_images\a92eb87ef7f7052f48360b93717bebfd.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000124_a92eb87ef7f7052f48360b93717bebfd.jpg,169470278,0,163,530,640,umbrella,25,0.45372438430786133,0.34094990523087987,False,2
125,fa5afda77d280ef5e0d95822d55bea5a.jpg,E:\study\DoAnPython\project\data\raw\train_images\fa5afda77d280ef5e0d95822d55bea5a.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000125_fa5afda77d280ef5e0d95822d55bea5a.jpg,3710262094,88,123,471,339,cell phone,67,0.3838106691837311,0.15979612494879727,False,2
126,99c91cd8b4d04d4dc7f5a4fc1533a0a7.jpg,E:\study\DoAnPython\project\data\raw\train_images\99c91cd8b4d04d4dc7f5a4fc1533a0a7.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000126_99c91cd8b4d04d4dc7f5a4fc1533a0a7.jpg,2685155852,308,288,433,512,vase,75,0.8650481700897217,0.21085549145936966,False,7
127,587287ff1647001bc0788c778efa1f18.jpg,E:\study\DoAnPython\project\data\raw\train_images\587287ff1647001bc0788c778efa1f18.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000127_587287ff1647001bc0788c778efa1f18.jpg,1555008436,0,224,529,262,train,6,0.71206134557724,0.17275429302015824,False,4
128,0dbd513a3bb0fd457bf01b48104782bb.jpg,E:\study\DoAnPython\project\data\raw\train_images\0dbd513a3bb0fd457bf01b48104782bb.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000128_0dbd513a3bb0fd457bf01b48104782bb.jpg,2948725048,2,170,531,511,book,73,0.6267079710960388,0.3863274982442573,False,1
129,aee5fcc537a6206c011ba90d0aa245e9.jpg,E:\study\DoAnPython\project\data\raw\train_images\aee5fcc537a6206c011ba90d0aa245e9.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000129_aee5fcc537a6206c011ba90d0aa245e9.jpg,728791874,112,49,617,528,refrigerator,72,0.7144932746887207,0.5100169363345801,False,1
130,91a105e5003900a845e5556807978164.jpg,E:\study\DoAnPython\project\data\raw\train_images\91a105e5003900a845e5556807978164.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000130_91a105e5003900a845e5556807978164.jpg,282635445,172,180,658,418,cell phone,67,0.5379055738449097,0.24287943761826553,False,2
131,6fd8dc2291ddcfe94a2dc10147bf10ae.jpg,E:\study\DoAnPython\project\data\raw\train_images\6fd8dc2291ddcfe94a2dc10147bf10ae.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000131_6fd8dc2291ddcfe94a2dc10147bf10ae.jpg,2924011847,0,94,204,292,suitcase,28,0.45357125997543335,0.14171632215552304,False,6
132,26fbca69f28bb5fe762aa76a0aa933d2.jpg,E:\study\DoAnPython\project\data\raw\train_images\26fbca69f28bb5fe762aa76a0aa933d2.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000132_26fbca69f28bb5fe762aa76a0aa933d2.jpg,1243244040,0,327,504,640,suitcase,28,0.45234930515289307,0.26932536788206807,False,5
133,d007a66b8d24324b64985da27f8b9906.jpg,E:\study\DoAnPython\project\data\raw\train_images\d007a66b8d24324b64985da27f8b9906.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000133_d007a66b8d24324b64985da27f8b9906.jpg,3781874382,488,50,825,526,stop sign,11,0.502758264541626,0.2200004636857797,False,1
134,516cc97c369915a0103a0234332f242c.jpg,E:\study\DoAnPython\project\data\raw\train_images\516cc97c369915a0103a0234332f242c.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000134_516cc97c369915a0103a0234332f242c.jpg,2854728702,412,142,577,640,bottle,39,0.8253708481788635,0.34361637932945877,False,5
135,f127a5ffbab678d2f4c4f2abd918db08.jpg,E:\study\DoAnPython\project\data\raw\train_images\f127a5ffbab678d2f4c4f2abd918db08.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000135_f127a5ffbab678d2f4c4f2abd918db08.jpg,1733221456,0,339,598,620,toothbrush,79,0.7946084141731262,0.47972400815021615,False,11
136,94c9efff22e041a6f4e4a66f235438cf.jpg,E:\study\DoAnPython\project\data\raw\train_images\94c9efff22e041a6f4e4a66f235438cf.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000136_94c9efff22e041a6f4e4a66f235438cf.jpg,4203290039,106,392,523,891,fire hydrant,10,0.31067541241645813,0.12842598486705076,False,4
137,39d55d5f7eee46c6c699f39458ef53a2.jpg,E:\study\DoAnPython\project\data\raw\train_images\39d55d5f7eee46c6c699f39458ef53a2.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000137_39d55d5f7eee46c6c699f39458ef53a2.jpg,878679521,0,0,395,395,full_image,-1,0.0,0.0,True,0
138,ee3cc28819caaeac676dae19d1724c82.jpg,E:\study\DoAnPython\project\data\raw\train_images\ee3cc28819caaeac676dae19d1724c82.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000138_ee3cc28819caaeac676dae19d1724c82.jpg,315481361,229,28,505,622,bottle,39,0.5265717506408691,0.3087300547354682,False,4
139,a4fbf702a2e325be533f14be8840e825.jpg,E:\study\DoAnPython\project\data\raw\train_images\a4fbf702a2e325be533f14be8840e825.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000139_a4fbf702a2e325be533f14be8840e825.jpg,1137625414,10,301,110,519,person,0,0.8804095387458801,0.1895589859581776,False,1
140,407c61140a586a76c5d79900edd4ab4a.jpg,E:\study\DoAnPython\project\data\raw\train_images\407c61140a586a76c5d79900edd4ab4a.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000140_407c61140a586a76c5d79900edd4ab4a.jpg,1785253130,483,126,587,185,clock,74,0.2520403265953064,0.0289124198812807,False,1
141,d2017bbd7dd5087602c361d3da50adfd.jpg,E:\study\DoAnPython\project\data\raw\train_images\d2017bbd7dd5087602c361d3da50adfd.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000141_d2017bbd7dd5087602c361d3da50adfd.jpg,719811148,256,138,382,534,vase,75,0.5225386619567871,0.17013880097541934,False,1
142,0c881ebfa175a01b5bcac44b1105b833.jpg,E:\study\DoAnPython\project\data\raw\train_images\0c881ebfa175a01b5bcac44b1105b833.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000142_0c881ebfa175a01b5bcac44b1105b833.jpg,2167497065,391,397,511,490,clock,74,0.8004303574562073,0.1519458508922051,False,1
143,8b7c23b16cd686bbacad547560614b07.jpg,E:\study\DoAnPython\project\data\raw\train_images\8b7c23b16cd686bbacad547560614b07.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000143_8b7c23b16cd686bbacad547560614b07.jpg,1634431183,69,10,522,531,parking meter,12,0.6609945893287659,0.3414273239162334,False,4
144,3fe73551d85bd1d4a19f84360ca3cd4b.jpg,E:\study\DoAnPython\project\data\raw\train_images\3fe73551d85bd1d4a19f84360ca3cd4b.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000144_3fe73551d85bd1d4a19f84360ca3cd4b.jpg,2599895504,293,80,536,279,umbrella,25,0.7047978043556213,0.19971430313675992,False,3
145,347f28519ad4be5d38568e21c0cc392e.jpg,E:\study\DoAnPython\project\data\raw\train_images\347f28519ad4be5d38568e21c0cc392e.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000145_347f28519ad4be5d38568e21c0cc392e.jpg,3958436296,119,385,330,630,cup,41,0.4925852119922638,0.16327012776641706,False,11
146,bca96f58f509946b53fe78da7a9e8bb8.jpg,E:\study\DoAnPython\project\data\raw\train_images\bca96f58f509946b53fe78da7a9e8bb8.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000146_bca96f58f509946b53fe78da7a9e8bb8.jpg,1245245655,151,127,435,417,clock,74,0.7282284498214722,0.18986789277513355,False,20
147,afeac1b833d8a87c7a31a2277ded0f7c.jpg,E:\study\DoAnPython\project\data\raw\train_images\afeac1b833d8a87c7a31a2277ded0f7c.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000147_afeac1b833d8a87c7a31a2277ded0f7c.jpg,3240547545,134,106,284,242,person,0,0.8739654421806335,0.38692099509937955,False,2
148,ee823112a51ef900049c36ed154f2ca3.jpg,E:\study\DoAnPython\project\data\raw\train_images\ee823112a51ef900049c36ed154f2ca3.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000148_ee823112a51ef900049c36ed154f2ca3.jpg,1331039767,0,0,800,766,refrigerator,72,0.6054630875587463,0.5726774502045512,False,19
